text,category
"ESTADO – RESPONSABILIDADE – QUEBRA DA CONFIANÇA. A quebra da confiança sinalizada pelo Estado, ao criar, mediante lei, carteira previdenciária, vindo a administrá-la, gera a respectiva responsabilidade.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
"Inquérito instaurado por determinação da Segunda Turma do STF. 2. Transferência de Preso. 3. Abuso no uso de algemas. Violação à Súmula Vinculante nº 11 do STF. 4. Remessa de cópia do inquérito à Procuradoria-Geral da República, ao Ministério da Segurança Pública, ao Conselho Nacional de Justiça, ao Conselho da Justiça Federal e Conselho Nacional do Ministério Público. 5. Manutenção da competência desta Corte para a supervisão dos atos subsequentes a serem praticados.",INQUÉRITO
"COMPETÊNCIA – TELECOMUNICAÇÕES – TELEFONIA MÓVEL – OBRIGAÇÕES – LEI ESTADUAL. Compete à União legislar sobre telecomunicações, incluída a disciplina sobre limite de tempo para o usuário de telefone celular pré-pago utilizar crédito ativado.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
"Agravo regimental em mandado de injunção. 2. Decurso do prazo recursal de cinco dias (CPC, art. 557, § 1º). Intempestividade. 3. Agravo regimental não conhecido.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NA PETIÇÃO. EXCEÇÃO DE SUSPEIÇÃO. ART. 102, INC. I, ALÍNEA N, DA CONSTITUIÇÃO DA REPÚBLICA. ALEGADA SUSPEIÇÃO DA MAIORIA DOS DESEMBARGADORES DO TRIBUNAL DE JUSTIÇA DE MATO GROSSO DO SUL. HIPÓTESE DO ART. 254, INC. V, DO CÓDIGO DE PROCESSO PENAL E DO ART. 135, INC. II, DO CÓDIGO DE PROCESSO CIVIL NÃO CONFIGURADA. PETIÇÃO QUE NÃO REBATE OS FUNDAMENTOS DA DECISÃO AGRAVADA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
"Ementa: AÇÃO DIRETA DE INCONSTITUCIONALIDADE. EMENDA CONSTITUCIONAL ESTADUAL. ESCOLHA DO DELEGADO-CHEFE DA POLÍCIA CIVIL. VÍCIO DE INICIATIVA. 1. Não é materialmente inconstitucional a exigência de que o Chefe da Polícia Civil seja delegado de carreira da classe mais elevada, conforme nova orientação do STF. Precedente: ADI 3.062, Rel. Min. Gilmar Mendes. 2. Todavia, a instituição de requisitos para a nomeação do Delegado- Chefe da Polícia Civil é matéria de iniciativa privativa do Poder Executivo (CRFB/1988, art. 61, § 1º, II, c e e), e, desta forma, não pode ser tratada por Emenda Constitucional de iniciativa parlamentar. Precedentes. 3. Pedido julgado procedente, para declarar a inconstitucionalidade formal da EC nº 86/2013, do Estado de Rondônia, por vício de iniciativa.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
EMENTA: AGRAVO REGIMENTAL NA SUSPENSÃO DE SEGURANÇA. SERVIDOR PÚBLICO ESTADUAL. BASE DE CÁLCULO DO ADICIONAL POR TEMPO DE SERVIÇO: DIREITO LOCAL. CONTRARIEDADE INDIRETA À CONSTITUIÇÃO DA REPÚBLICA. INVIABILIDADE DA PRESENTE AÇÃO. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMENTA: AÇÃO DIRETA DE INCONSTITUCIONALIDADE SEM PEDIDO CAUTELAR. LEI NACIONAL N. 12.875/2013. “DIREITO DE ANTENA”. DISTRIBUIÇÃO DO TEMPO DE PROPAGANDA ELEITORAL GRATUITA NO RÁDIO E NA TELEVISÃO ENTRE OS PARTIDOS POLÍTICOS. SUPERVENIÊNCIA DA LEI N. 13.165, DE 29.9.2015, QUE REVOGOU AS NORMAS IMPUGNADAS. AÇÃO PREJUDICADA PELA PERDA SUPERVENIENTE DO OBJETO.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
"EMENTA: AÇÃO DIRETA DE INCONSTITUCIONALIDADE SEM PEDIDO CAUTELAR. LEI NACIONAL N. 12.875/2013. “DIREITO DE ANTENA”. DISTRIBUIÇÃO DO TEMPO DE PROPAGANDA ELEITORAL GRATUITA NO RÁDIO E NA TELEVISÃO ENTRE OS PARTIDOS POLÍTICOS. SUPERVENIÊNCIA DA LEI N. 13.165, DE 29.9.2015, QUE REVOGOU AS NORMAS IMPUGNADAS. AÇÃO PREJUDICADA PELA PERDA SUPERVENIENTE DO OBJETO.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
FAZENDA PÚBLICA – TUTELA ANTECIPADA – PRONUNCIAMENTO DO SUPREMO – AÇÃO DECLARATÓRIA DE CONSTITUCIONALIDADE Nº 4/DF – RECLAMAÇÃO – IMPROCEDÊNCIA. O que assentado na Ação Declaratória de Constitucionalidade nº 4/DF não alcança decisão cujo efeito patrimonial contra a Fazenda Pública é apenas secundário.,AGRAVO REGIMENTAL
"SUBSÍDIO – EX-GOVERNADOR. Conflita com a Constituição Federal norma a prever a satisfação, a ex-governador, de subsídio.",AÇÃO DIRETA DE INCONSTITUCIONALIDADE
Embargos de Declaração em Agravo Regimental em Reclamação. 2. Conflito de competência. Competência da Justiça Comum. ADI-MC 3.395. 3. Embargos protelatórios. Imposição de multa. 4. Embargos de declaração rejeitados.,EMBARGOS DE DECLARAÇÃO
"Agravo regimental em reclamação. 2. Inexistência de novos elementos aptos a infirmar ou elidir a decisão agravada. 3. Alegação de descumprimento da decisão proferida no AI-AgR-ED-ED-ED-ED-ED-ED 691.859. Inconsistência. A decisão-paradigma indicada não conheceu do recurso, sem adentrar o mérito da causa. 4. Nulidade no julgamento. Erro na distribuição. Art. 70, § 2º, do RISTF. Alegação improcedente. Interpretação sistemática com o Art. 9º, I, “c”, do RISTF. 5. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
Agravo regimental em reclamação. 2. Competência. Ação para complementação de aposentadoria de servidor aposentado da Rede Ferroviária Federal S/A 3. Alegação de competência da Justiça do Trabalho. Inconsistência. ADI-MC 3.395. 4. Agravo Regimental a que se nega provimento.,AGRAVO REGIMENTAL
Agravo regimental em reclamação. 2. Violação à autoridade de decisão proferida pelo Supremo Tribunal Federal. 3. Não ocorrência. 4. Ausência de contemporaneidade entre objeto e parâmetro da reclamação. 5. Decisão reclamada que se fundamenta no posicionamento do STF. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
Agravo regimental em reclamação. 2. Alegação de desrespeito à medida cautelar deferida nos autos da ADI 2.135/DF. 3. Inexistência de estrita similitude entre o ato reclamado e o acórdão-paradigma. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NA RECLAMAÇÃO. PENAL E PROCESSUAL PENAL. ALEGADO DESCUMPRIMENTO DAS DECISÕES PROFERIDAS NOS RECURSOS EXTRAORDINÁRIOS NS. 612.030 E 628.624 E NO HABEAS CORPUS N. 86.289: IMPROCEDÊNCIA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"Agravo regimental em reclamação. 2. Competência para apreciar mandado de segurança contra ato administrativo do próprio Tribunal. Não incidência da decisão proferida na ADC n. 3395. 3. Aplicabilidade do art. 21, VI, da Lei Complementar 35/1979. 4. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL EM RECLAMAÇÃO. LEI MUNICIPAL INDICADA COMO ATO RECLAMADO. JURISPRUDÊNCIA DO STF. 1. O efeito vinculante das súmulas previstas no art. 103-A da Constituição não abrange o Poder Legislativo, no exercício de sua competência legislativa. 2. Não é possível o manejo de reclamação como sucedâneo das ações judiciais cabíveis. 3. Não cabe reclamação quando o ato reclamado for anterior à publicação do parâmetro de controle. 4. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NA RECLAMAÇÃO. CONSTITUCIONAL. ALEGADO DESCUMPRIMENTO DA SÚMULA VINCULANTE N. 10 DO SUPREMO TRIBUNAL FEDERAL: NÃO OCORRÊNCIA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NOS EMBARGOS DE DECLARAÇÃO NA RECLAMAÇÃO. NÃO SE CONHECEM EMBARGOS DE DECLARAÇÃO OPOSTOS APÓS O PRAZO PREVISTO NO ART. 337, § 1º, DO REGIMENTO INTERNO DO SUPREMO TRIBUNAL FEDERAL. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
Agravo regimental em reclamação. 2. Decisão monocrática de prejudicialidade. 3. Suposto descumprimento da Súmula Vinculante n. 14. Informações prestadas que noticiam o deferimento de acesso a elementos de prova de procedimento investigatório. Prejudicialidade mantida. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NA RECLAMAÇÃO. EXECUÇÃO PENAL. INEXISTÊNCIA DE CONTRARIEDADE AO PRINCÍPIO DA COLEGIALIDADE. ALEGADO DESCUMPRIMENTO DA SÚMULA VINCULANTE N. 5 DO SUPREMO TRIBUNAL FEDERAL. DEFESA TÉCNICA EXERCIDA EM BENEFÍCIO DO AGRAVANTE NO PROCEDIMENTO ADMINISTRATIVO DISCIPLINAR PARA APURAÇÃO DA FALTA GRAVE E NA FASE JUDICIAL. IMPROCEDÊNCIA. DECISÃO AGRAVADA MANTIDA. AGRAVO AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMENTA: EMBARGOS DE DECLARAÇÃO NA RECLAMAÇÃO. CONVERSÃO EM AGRAVO REGIMENTAL. PRESTAÇÃO DE CONTAS POR PREFEITO AO TRIBUNAL DE CONTAS DA UNIÃO. PEDIDO DE SOBRESTAMENTO POR REPERCUSSÃO GERAL RECONHECIDA: IMPOSSIBILIDADE. APLICABILIDADE DA TRANSCENDÊNCIA DOS FUNDAMENTOS DETERMINANTES ADOTADOS NO JULGAMENTO DAS AÇÕES DIRETAS DE INCONSTITUCIONALIDADE NS. 3.715/TO, 1.779/PE E 849/MT. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",EMBARGOS DE DECLARAÇÃO
"Mandado de segurança. 2. Ato do Tribunal de Contas da União homologatório de aposentadoria supressor de adicional de tempo de serviço por decisão do extinto Tribunal Federal de Recursos trânsita em julgado anterior à Constituição de 1988. 3. Direito adquirido. 4. Inoponível - Art. 17 do ADCT; RE-EDiv 146.331, RE RG 600.658 e MS 24.875 - Plenário. 5. Segurança denegada.",MANDADO DE SEGURANÇA
"EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO E PREVIDENCIÁRIO. SERVIDOR PÚBLICO APOSENTADO. SUSPENSÃO DO PAGAMENTO DOS ADICIONAIS POR TEMPO DE SERVIÇO ( LEI 4.047/1961) RECONHECIDO EM DECISÃO TRANSITADA EM JULGADO. ART. 5º, INC. XXXVI, DA CONSTITUIÇÃO DA REPÚBLICA. INAPLICABILIDADE DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITÓRIAS DA CONSTITUIÇÃO DA REPÚBLICA. PRECEDENTES. SEGURANÇA CONCEDIDA.",MANDADO DE SEGURANÇA
"Ementa: DIREITO ADMINISTRATIVO. EMBARGOS DECLARATÓRIOS EM MANDADO DE SEGURANÇA. ESTÁGIO PROBATÓRIO DE PROCURADORA DO TRABALHO. INEXISTÊNCIA DOS VÍCIOS PREVISTOS NO ART. 535 DO CPC. PRETENSÃO MERAMENTE INFRINGENTE. 1. Não há obscuridade, contradição ou omissão no acórdão questionado, o que afasta os pressupostos de embargabilidade (art. 535 do CPC). 2. A via recursal adotada não é adequada para a renovação de julgamento que ocorreu regularmente. 3. Embargos de declaração desprovidos.",EMBARGOS DE DECLARAÇÃO
"Agravo regimental em reclamação. 2. Direito Processual Penal. 3. Suposta violação à Súmula Vinculante n. 14. Não ocorrência. 4. Informações prestadas pela autoridade reclamada imbuída de veracidade juris tantum. Art. 425, inciso VI, do Novo Código de Processo Civil. 5. Ausência de argumentos capazes de infirmar a decisão agravada. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"RECLAMAÇÃO – OBJETO. A reclamação pressupõe a usurpação de competência do Supremo ou o desrespeito a decisão proferida, sendo imprópria quando o objetivo é a uniformização de julgados presente o princípio da transcendência.",AGRAVO REGIMENTAL
"Recurso ordinário em mandado de segurança. 2. Direito administrativo. 3. Processo administrativo-disciplinar. 4. Servidor punido com pena de suspensão. 5. Indeferimento de diligência probatória, motivadamente, não viola o contraditório e a ampla defesa. 6. É dispensável a intimação de acusado em PAD para interrogatório dos demais envolvidos, não se configurando, na espécie, cerceamento de defesa (art. 159, § 1º, Lei 8.112/90). 7. Ausência de intimação do acusado para interrogatório de testemunhas. Cerceamento de defesa configurado. 8. Reconhecimento da ausência de irregularidades na conduta do impetrante. Inexistência de dano ao erário 9. Condenação inadequada do recorrente. 10. Recurso provido para conceder a segurança e anular o ato administrativo que aplicou a penalidade de suspensão ao recorrente.",RECURSO ORDINÁRIO
"Ementa: MANDADO DE SEGURANÇA. DECRETO PRESIDENCIAL. INTERESSE SOCIAL EM IMÓVEL RURAL PARA FINS DE REFORMA AGRÁRIA. 1. Preliminar de inadequação da via eleita rejeitada. 2. Impossibilidade de dilação probatória nesta sede para dirimir controvérsia fática sobre suposta invasão da área e seu impacto na produtividade. 3. Não enquadramento de doença do proprietário como caso fortuito ou força maior (Lei nº 8.629/1993, art. 6º, § 7º). 4. Inexistência de vícios formais. 5. Votos vencidos. 6. Ordem denegada, revogando-se a medida liminar.",MANDADO DE SEGURANÇA
"COMPETÊNCIA – MANDADO DE SEGURANÇA – DEFINIÇÃO. Define-se a competência para o julgamento do mandado de segurança a partir da autoridade ou órgão apontado como coator. DECADÊNCIA – TERMO INICIAL – MANDADO DE SEGURANÇA. O termo inicial do prazo decadencial relativo a mandado de segurança coincide com a data da ciência do ato atacado. PROCESSO ADMINISTRATIVO – SITUAÇÃO CONSTITUÍDA – INTERESSADO – AUDIÇÃO. Uma vez existente situação jurídica constituída, cumpre ouvir o respectivo beneficiário.",MANDADO DE SEGURANÇA
"JORNADA – ATO JURÍDICO PERFEITO E ACABADO – CLÁUSULA PÉTREA. Ante a existência de situação jurídica aperfeiçoada, descabe modificar, em prejuízo do servidor, a jornada de trabalho.",MANDADO DE SEGURANÇA
"ANISTIA – APOSENTADORIA – INSTITUTOS – DIVERSIDADE. Os institutos da anistia e da aposentadoria são diversos, quando a primeira não envolve, explicitamente, a segunda, cabendo ao Tribunal de Contas da União, a teor do disposto no artigo 71, inciso III, da Constituição Federal, examinar o atendimento dos requisitos legais considerado o processo de registro da aposentadoria.",MANDADO DE SEGURANÇA
"MINISTÉRIO PÚBLICO DA UNIÃO – GASTO COM PESSOAL. O fato de incumbir à União organizar e manter o Ministério Público do Distrito Federal sinaliza a inadequação de considerar-se percentual do que previsto, para gasto pessoal, pelo Ministério Público Federal – inteligência dos artigos 21, inciso XIII, e 169 da Constituição Federal e 20, inciso I, alíneas “c” e “d”, da Lei Complementar nº 101/2000.",MANDADO DE SEGURANÇA
"EMBARGOS DECLARATÓRIOS – IMPROPRIEDADE – NÃO CONHECIMENTO. Interpostos segundos embargos declaratórios, buscando-se a revisão do que decidido nos anteriores, impõe-se o não conhecimento da medida.",EMBARGOS DE DECLARAÇÃO
EMENTA: MANDADO DE SEGURANÇA. DECISÃO DO CONSELHO NACIONAL DE JUSTIÇA QUE RESTABELECEU RESOLUÇÃO DA CORREGEDORIA-GERAL DE JUSTIÇA DO AMAZONAS. INEXISTÊNCIA DE CONTRARIEDADE AOS PRINCÍPIOS DO CONTRADITÓRIO E DEVIDO PROCESSO LEGAL. DECISÃO ADMINISTRATIVA QUE VISA DAR CUMPRIMENTO À DECISÃO JUDICIAL. LEGITIMIDADE DE ÓRGÃO DA PROCURADORIA FEDERAL PARA PROPOR PEDIDO DE PROVIDÊNCIAS NO CONSELHO NACIONAL DE JUSTIÇA. SEGURANÇA DENEGADA.,MANDADO DE SEGURANÇA
Agravo regimental no recurso ordinário em mandado de segurança. 2. Recurso administrativo recebido com efeito suspensivo. 3. Decadência. Termo inicial do prazo. Julgamento do recurso. 4. Inadmissibilidade de mandado de segurança contra decisão administrativa impugnada por recurso recebido com efeito suspensivo e pendente de julgamento. Precedentes do STF. 5. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. DELIBERAÇÃO NEGATIVA. IMPOSSIBILIDADE DE CONHECIMENTO. NULIDADE DO PROCEDIMENTO DE CONTROLE ADMINISTRATIVO. NÃO OCORRÊNCIA. ORDEM DENEGADA. I – A jurisprudência desta Corte firmou-se no sentido de que as deliberações negativas do Conselho Nacional de Justiça não estão sujeitas a revisão por meio de mandado de segurança impetrado diretamente no Supremo Tribunal Federal. II – Para o reconhecimento de eventual nulidade, ainda que absoluta, faz-se necessária a demonstração do prejuízo efetivamente sofrido. III – Mandado de segurança conhecido em parte e, nessa extensão, denegada a ordem.",MANDADO DE SEGURANÇA
