ementa,acordao,entail
"Ementa: MANDADO DE SEGURANÇA. DECRETO PRESIDENCIAL. INTERESSE SOCIAL EM IMÓVEL RURAL PARA FINS DE REFORMA AGRÁRIA. 1. Preliminar de inadequação da via eleita rejeitada. 2. Impossibilidade de dilação probatória nesta sede para dirimir controvérsia fática sobre suposta invasão da área e seu impacto na produtividade. 3. Não enquadramento de doença do proprietário como caso fortuito ou força maior (Lei nº 8.629/1993, art. 6º, § 7º). 4. Inexistência de vícios formais. 5. Votos vencidos. 6. Ordem denegada, revogando-se a medida liminar.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por maioria de votos, em denegar a segurança, vencidos os Ministros Marco Aurélio (Relator), Luiz Fux, Gilmar Mendes e Celso de Mello. Redigirá o acórdão o Ministro Luís Roberto Barroso. Impedido o Ministro Dias Toffoli. Ausente, justificadamente, a Ministra Cármen Lúcia, que proferiu voto em assentada anterior. Colhido o voto-vista do Ministro Ricardo Lewandowski. Brasília, 12 de novembro de 2014.",1
"COMPETÊNCIA – MANDADO DE SEGURANÇA – DEFINIÇÃO. Define-se a competência para o julgamento do mandado de segurança a partir da autoridade ou órgão apontado como coator. DECADÊNCIA – TERMO INICIAL – MANDADO DE SEGURANÇA. O termo inicial do prazo decadencial relativo a mandado de segurança coincide com a data da ciência do ato atacado. PROCESSO ADMINISTRATIVO – SITUAÇÃO CONSTITUÍDA – INTERESSADO – AUDIÇÃO. Uma vez existente situação jurídica constituída, cumpre ouvir o respectivo beneficiário.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em deferir a segurança, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Ricardo Lewandowski, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"JORNADA – ATO JURÍDICO PERFEITO E ACABADO – CLÁUSULA PÉTREA. Ante a existência de situação jurídica aperfeiçoada, descabe modificar, em prejuízo do servidor, a jornada de trabalho.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em conceder a segurança, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Ricardo Lewandowski, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"ANISTIA – APOSENTADORIA – INSTITUTOS – DIVERSIDADE. Os institutos da anistia e da aposentadoria são diversos, quando a primeira não envolve, explicitamente, a segunda, cabendo ao Tribunal de Contas da União, a teor do disposto no artigo 71, inciso III, da Constituição Federal, examinar o atendimento dos requisitos legais considerado o processo de registro da aposentadoria.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em indeferir a ordem de segurança, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Joaquim Barbosa, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"MINISTÉRIO PÚBLICO DA UNIÃO – GASTO COM PESSOAL. O fato de incumbir à União organizar e manter o Ministério Público do Distrito Federal sinaliza a inadequação de considerar-se percentual do que previsto, para gasto pessoal, pelo Ministério Público Federal – inteligência dos artigos 21, inciso XIII, e 169 da Constituição Federal e 20, inciso I, alíneas “c” e “d”, da Lei Complementar nº 101/2000.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em conceder a segurança, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Luís Roberto Barroso, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
EMENTA: MANDADO DE SEGURANÇA. DECISÃO DO CONSELHO NACIONAL DE JUSTIÇA QUE RESTABELECEU RESOLUÇÃO DA CORREGEDORIA-GERAL DE JUSTIÇA DO AMAZONAS. INEXISTÊNCIA DE CONTRARIEDADE AOS PRINCÍPIOS DO CONTRADITÓRIO E DEVIDO PROCESSO LEGAL. DECISÃO ADMINISTRATIVA QUE VISA DAR CUMPRIMENTO À DECISÃO JUDICIAL. LEGITIMIDADE DE ÓRGÃO DA PROCURADORIA FEDERAL PARA PROPOR PEDIDO DE PROVIDÊNCIAS NO CONSELHO NACIONAL DE JUSTIÇA. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em denegar a ordem, nos termos do voto da Relatora. Não participaram, justificadamente, deste julgamento, os Ministros Celso de Mello e Gilmar Mendes.",1
"EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. DELIBERAÇÃO NEGATIVA. IMPOSSIBILIDADE DE CONHECIMENTO. NULIDADE DO PROCEDIMENTO DE CONTROLE ADMINISTRATIVO. NÃO OCORRÊNCIA. ORDEM DENEGADA. I – A jurisprudência desta Corte firmou-se no sentido de que as deliberações negativas do Conselho Nacional de Justiça não estão sujeitas a revisão por meio de mandado de segurança impetrado diretamente no Supremo Tribunal Federal. II – Para o reconhecimento de eventual nulidade, ainda que absoluta, faz-se necessária a demonstração do prejuízo efetivamente sofrido. III – Mandado de segurança conhecido em parte e, nessa extensão, denegada a ordem.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Segunda Turma do Supremo Tribunal Federal, sob a Presidência do Senhor Ministro Teori Zavascki, na conformidade da ata de julgamentos e das notas taquigráficas, por votação unânime, conhecer em parte e, nessa parte, denegar a ordem, nos termos do voto do Relator. Não participou, justificadamente, deste julgamento, o Senhor Ministro Gilmar Mendes.",1
EMENTA: CONSTITUCIONAL E ADMINISTRATIVO. IMPUGNAÇÃO DE DECISÃO DO TCU. LIMITES DO PODER REGULAMENTAR. DECRETO 343/1991 E PORTARIA FUNASA 138/2001. NÃO DEMONSTRADO O DIREITO LÍQUIDO E CERTO AFIRMADO NA INICIAL. ORDEM DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Senhor Ministro DIAS TOFFOLI, na conformidade da ata de julgamentos e das notas taquigráficas, por unanimidade, em denegar a segurança, nos termos do voto do Relator. Ausente, justificadamente, o Senhor Ministro Celso de Mello.",1
"PRAZO – DECADÊNCIA – MANDADO DE SEGURANÇA – TERMO INICIAL. O termo inicial para a impetração do mandado de segurança pressupõe a ciência do ato impugnado. MAGISTRATURA – DESPESAS MÉDICAS E ODONTOLÓGICAS – LEI DE ORGANIZAÇÃO JUDICIÁRIA – LOMAN – LIMITES. O rol de vantagens pecuniárias dispostas na Lei Orgânica da Magistratura – Lei Complementar nº 35/1979 – não afasta a previsão, em lei, de organização judiciária estadual de verba indenizatória.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em conceder a segurança, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Luís Roberto Barroso, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. CONCURSO PÚBLICO. DEFENSOR PÚBLICO DA UNIÃO. CONTINUIDADE NO CERTAME SUB JUDICE. SUPERVENIÊNCIA DE APROVAÇÃO DO IMPETRANTE NO CONCURSO SUBSEQUENTE E POSSE NO CARGO (4º CONCURSO PÚBLICO PARA INGRESSO NO CARGO DE DEFENSOR PÚBLICO DA UNIÃO). MUDANÇA DO QUADRO FÁTICO-PROBATÓRIO. MANDADO DE SEGURANÇA PREJUDICADO, POR PERDA SUPERVENIENTE DE OBJETO.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro Joaquim Barbosa (Presidente), na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em julgar prejudicado o mandado de segurança, nos termos do voto da Relatora. Votou o Presidente, Ministro Joaquim Barbosa. Impedido o Ministro Dias Toffoli. Ausente, justificadamente, o Ministro Celso de Mello.",1
EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO. ANULAÇÃO DE ATO DO CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO DO ESTADO DO ESPÍRITO SANTO EM TERMO DE AJUSTAMENTO DE CONDUTA. ATIVIDADE-FIM DO MINISTÉRIO PÚBLICO ESTADUAL. INTERFERÊNCIA NA AUTONOMIA ADMINISTRATIVA E NA INDEPENDÊNCIA FUNCIONAL DO CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO NO ESPÍRITO SANTO – CSMP/ES. MANDADO DE SEGURANÇA CONCEDIDO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em conceder a segurança para cassar o acórdão do Conselho Nacional do Ministério Público no procedimento de Controle Administrativo n. 0.00.000.000368/2008-33, nos termos do voto da Relatora. Ausente, licenciado, o Ministro Joaquim Barbosa.",1
"ADMINISTRAÇÃO PÚBLICA – PRINCÍPIO DA LEGALIDADE. A Administração Pública submete-se ao princípio da legalidade, sobrepondo-se ao regulamento a lei em sentido formal e material. SERVIDOR PÚBLICO – SUSPENSÃO. Consoante dispõe o inciso II do artigo 141 da Lei nº 8.112/90, viabilizando o salutar duplo grau administrativo, cumpre à autoridade de hierarquia imediatamente inferior às mencionadas na cabeça do artigo, entre as quais os presidentes dos tribunais federais, impor a suspensão do servidor quando ultrapassado o período de trinta dias. Inconstitucionalidade do Regulamento da Secretaria do Supremo que, ao prever a autoria da sanção pelo dirigente maior do Tribunal, fulminando a revisão do ato, versa limitação conflitante com a lei de regência.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em deferir a segurança, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Joaquim Barbosa, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. 1. PEDIDO DE DESISTÊNCIA NÃO HOMOLOGADO POR INEXISTIR NOS AUTOS PROCURAÇÃO COM PODERES ESPECIAIS: ART. 38 DO CÓDIGO DE PROCESSO CIVIL. 2. CONTROLE EXTERNO DE LEGALIDADE DE ATO CONCESSIVO DE APOSENTADORIA: INAPLICABILIDADE DA DECADÊNCIA PREVISTA NO ART. 54 DA LEI 9.784/1999. PRECEDENTES. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em denegar a segurança, nos termos do voto da Relatora. Não participou, justificadamente, deste julgamento, o Ministro Marco Aurélio.",1
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. 1. CONTROLE EXTERNO DE LEGALIDADE DE ATO CONCESSIVO DE APOSENTADORIA: INAPLICABILIDADE DA DECADÊNCIA PREVISTA NO ART. 54 DA LEI 9.784/1999. 2. DETERMINAÇÃO DE TRANSFORMAÇÃO DE GRATIFICAÇÃO EM VANTAGEM PESSOAL NOMINALMENTE IDENTIFICÁVEL. INEXISTÊNCIA DE DIREITO ADQUIRIDO A FORMA DE CÁLCULO DA GRATIFICAÇÃO. PRECEDENTES. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em denegar o mandado de segurança, nos termos do voto da Relatora. Não participou, justificadamente, deste julgamento, o Ministro Marco Aurélio.",1
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO ATO DO CONSELHO NACIONAL DE JUSTIÇA. DECLARAÇÃO DE VACÂNCIA DE SERVENTIA: REMOÇÃO APÓS A CONSTITUIÇÃO DA REPÚBLICA DE 1988. EXIGIBILIDADE DE CONCURSO PÚBLICO. PRECEDENTES. MANDADO DE SEGURANÇA DENEGADO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em denegar a segurança, nos termos do voto da Relatora, que reajustou o voto.",1
"CONSELHO NACIONAL DE JUSTIÇA – CONTROLE ADMINISTRATIVO – MATÉRIA JURISDICIONAL – INVIABILIDADE. Descabe o controle, pelo Conselho Nacional de Justiça, cujas atribuições são exclusivamente administrativas, de controvérsia submetida à apreciação do Poder Judiciário","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"Direito Administrativo. 2. Processo administrativo disciplinar. Magistrado. Convocação de juízes de primeira instância para julgamento. Violação ao quórum constitucional estabelecido no art. 93, VIII e X, da Constituição. Aplicação de pena de aposentadoria compulsória. Nulidade reconhecida pelo Conselho Nacional de Justiça. Realização de novo julgamento. 3. Inexistência de pena mais gravosa que a aplicada no primeiro julgamento. Inaplicabilidade do princípio da proibição da reformatio in pejus. 4. Mandado de segurança denegado.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, denegar a segurança, nos termos do voto do Relator. Brasília, 23 de fevereiro de 2016.",1
"EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. JORNADA DE TRABALHO DE ANALISTA JUDICIÁRIO ESPECIALIDADE MEDICINA. EXERCÍCIO DE CARGO EM COMISSÃO. ART. 19, CAPUT, § 1º, DA LEI 8.112/1990. SEGURANÇA DENEGADA.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em denegar a ordem, nos termos do voto da Relatora. Não participaram, justificadamente, deste julgamento, os Ministros Celso de Mello e Gilmar Mendes.",1
"CONTROLE EXTERNO – TRIBUNAL DE CONTAS DA UNIÃO – MOVIMENTAÇÃO FUNCIONAL – FATOR TEMPO – CONTRADITÓRIO. O ato de glosa do Tribunal de Contas da União na atividade de controle externo, alcançando situação constituída – ocupação de cargo por movimentação vertical (ascensão) –, fica sujeito ao prazo decadencial de cinco anos previsto no artigo 54 da Lei nº 9.784/99 e ao princípio constitucional do contraditório, presentes a segurança jurídica e o devido processo legal.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em conceder o mandado de segurança e julgar prejudicado o agravo regimental interposto, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Dias Toffoli, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. CONCURSO PÚBLICO DO MINISTÉRIO PÚBLICO DA UNIÃO PARA O CARGO DE TÉCNICO DE APOIO ESPECIALIZADO SEGURANÇA. LEGALIDADE DA EXIGÊNCIA DE TESTE DE APTIDÃO FÍSICA. PRECEDENTES. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em denegar a segurança, nos termos do voto da Relatora.",1
